ID;Categoria;Credito;Entrada;Prazo;Parcela;Administradora;Fundo;Taxa;Seguro;Pago;Disponibilidade;Link_Whats
9038;Veículo;R$ 36.098,76;R$ 18.030,00;87;R$ 465,08;HS;-;R$ 515,70;R$ 35,61;R$ 1.757,40;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209038%29%20com%20Cr%C3%A9dito%20de%20R%24%2036.098%2C76%20e%20Entrada%20de%20R%24%2018.030%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7086;Veículo;R$ 36.057,42;R$ 17.700,00;82;R$ 493,94;HS;-;R$ 515,11;R$ 35,64;R$ 3.190,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207086%29%20com%20Cr%C3%A9dito%20de%20R%24%2036.057%2C42%20e%20Entrada%20de%20R%24%2017.700%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8076;Veículo;R$ 35.969,34;R$ 17.400,00;94;R$ 456,59;HS;-;R$ 513,85;R$ 37,77;R$ 580,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%208076%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.969%2C34%20e%20Entrada%20de%20R%24%2017.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9048;Veículo;R$ 35.946,66;R$ 17.430,00;94;R$ 447,07;HS;-;R$ 513,52;R$ 36,98;R$ 580,33;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209048%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.946%2C66%20e%20Entrada%20de%20R%24%2017.430%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9028;Veículo;R$ 35.792,98;R$ 17.400,00;91;R$ 452,15;HS;-;R$ 511,33;R$ 36,21;R$ 1.450,01;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209028%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.792%2C98%20e%20Entrada%20de%20R%24%2017.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7083;Veículo;R$ 35.749,63;R$ 17.400,00;93;R$ 450,10;HS;-;R$ 510,71;R$ 36,84;R$ 290,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207083%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.749%2C63%20e%20Entrada%20de%20R%24%2017.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9270;Veículo;R$ 35.718,58;R$ 17.396,00;94;R$ 453,41;HS;-;R$ 510,27;R$ 37,51;R$ 878,65;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209270%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.718%2C58%20e%20Entrada%20de%20R%24%2017.396%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9065;Veículo;R$ 35.682,34;R$ 17.400,00;92;R$ 453,91;HS;-;R$ 509,75;R$ 36,75;R$ 1.739,99;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209065%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.682%2C34%20e%20Entrada%20de%20R%24%2017.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9447;Veículo;R$ 35.648,54;R$ 17.468,00;50;R$ 703,85;HS;-;R$ 509,26;R$ 30,97;R$ 7.292,29;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209447%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.648%2C54%20e%20Entrada%20de%20R%24%2017.468%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9345;Veículo;R$ 35.500,00;R$ 17.395,00;95;R$ 448,73;HS;-;R$ 507,14;R$ 37,51;R$ 869,99;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209345%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.500%2C00%20e%20Entrada%20de%20R%24%2017.395%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9470;Veículo;R$ 35.483,10;R$ 17.326,00;26;R$ 1.453,77;HS;-;R$ 506,90;R$ 33,26;R$ 4.799,61;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209470%29%20com%20Cr%C3%A9dito%20de%20R%24%2035.483%2C10%20e%20Entrada%20de%20R%24%2017.326%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8014;Veículo;R$ 34.975,76;R$ 17.000,00;50;R$ 820,57;HS;-;R$ 499,65;R$ 36,11;R$ 1.491,76;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%208014%29%20com%20Cr%C3%A9dito%20de%20R%24%2034.975%2C76%20e%20Entrada%20de%20R%24%2017.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9348;Veículo;R$ 34.920,55;R$ 17.111,00;66;R$ 540,27;HS;-;R$ 498,87;R$ 31,38;R$ 6.851,24;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209348%29%20com%20Cr%C3%A9dito%20de%20R%24%2034.920%2C55%20e%20Entrada%20de%20R%24%2017.111%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9465;Veículo;R$ 34.909,58;R$ 17.105,90;72;R$ 411,94;HS;-;R$ 498,71;R$ 26,10;R$ 8.539,11;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209465%29%20com%20Cr%C3%A9dito%20de%20R%24%2034.909%2C58%20e%20Entrada%20de%20R%24%2017.105%2C90.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9438;Veículo;R$ 34.022,88;R$ 16.600,00;85;R$ 448,48;HS;-;R$ 486,04;R$ 33,55;R$ 3.132,00;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209438%29%20com%20Cr%C3%A9dito%20de%20R%24%2034.022%2C88%20e%20Entrada%20de%20R%24%2016.600%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9481;Veículo;R$ 33.658,67;R$ 16.884,00;42;R$ 889,16;HS;-;R$ 480,84;R$ 32,86;R$ 3.875,34;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209481%29%20com%20Cr%C3%A9dito%20de%20R%24%2033.658%2C67%20e%20Entrada%20de%20R%24%2016.884%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9056;Veículo;R$ 33.636,04;R$ 16.490,00;35;R$ 862,46;HS;-;R$ 480,51;R$ 26,56;R$ 8.903,89;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209056%29%20com%20Cr%C3%A9dito%20de%20R%24%2033.636%2C04%20e%20Entrada%20de%20R%24%2016.490%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9080;Veículo;R$ 33.605,20;R$ 16.470,00;80;R$ 464,69;HS;-;R$ 480,07;R$ 32,71;R$ 3.889,72;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209080%29%20com%20Cr%C3%A9dito%20de%20R%24%2033.605%2C20%20e%20Entrada%20de%20R%24%2016.470%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9255;Veículo;R$ 32.854,26;R$ 16.100,00;56;R$ 518,91;HS;-;R$ 469,35;R$ 25,57;R$ 10.298,75;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209255%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.854%2C26%20e%20Entrada%20de%20R%24%2016.100%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9409;Veículo;R$ 32.576,85;R$ 16.452,00;25;R$ 1.335,98;HS;-;R$ 465,38;R$ 29,39;R$ 6.354,01;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209409%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.576%2C85%20e%20Entrada%20de%20R%24%2016.452%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9226;Veículo;R$ 32.484,95;R$ 15.915,00;89;R$ 419,35;HS;-;R$ 464,07;R$ 32,84;R$ 2.349,01;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209226%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.484%2C95%20e%20Entrada%20de%20R%24%2015.915%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9147;Veículo;R$ 32.414,54;R$ 15.810,00;95;R$ 403,85;HS;-;R$ 463,06;R$ 33,76;R$ 783,52;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209147%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.414%2C54%20e%20Entrada%20de%20R%24%2015.810%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9201;Veículo;R$ 32.358,75;R$ 15.790,00;59;R$ 569,73;HS;-;R$ 462,27;R$ 29,58;R$ 5.536,31;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209201%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.358%2C75%20e%20Entrada%20de%20R%24%2015.790%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9199;Veículo;R$ 32.173,40;R$ 15.695,00;53;R$ 602,27;HS;-;R$ 459,62;R$ 28,09;R$ 7.024,09;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209199%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.173%2C40%20e%20Entrada%20de%20R%24%2015.695%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9086;Veículo;R$ 32.168,81;R$ 15.690,00;49;R$ 547,95;HS;-;R$ 459,55;R$ 23,63;R$ 11.177,79;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209086%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.168%2C81%20e%20Entrada%20de%20R%24%2015.690%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9484;Veículo;R$ 32.116,47;R$ 15.738,00;63;R$ 490,26;HS;-;R$ 458,81;R$ 27,18;R$ 8.454,32;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209484%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.116%2C47%20e%20Entrada%20de%20R%24%2015.738%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9406;Veículo;R$ 32.105,68;R$ 15.694,00;95;R$ 409,35;HS;-;R$ 458,65;R$ 34,22;R$ 261,01;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209406%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.105%2C68%20e%20Entrada%20de%20R%24%2015.694%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9479;Veículo;R$ 32.085,96;R$ 16.108,00;40;R$ 890,10;HS;-;R$ 458,37;R$ 31,33;R$ 3.717,98;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209479%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.085%2C96%20e%20Entrada%20de%20R%24%2016.108%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9480;Veículo;R$ 32.085,96;R$ 16.115,00;40;R$ 890,10;HS;-;R$ 458,37;R$ 31,33;R$ 3.717,89;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209480%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.085%2C96%20e%20Entrada%20de%20R%24%2016.115%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9103;Veículo;R$ 32.041,45;R$ 15.700,00;95;R$ 403,85;HS;-;R$ 457,74;R$ 33,76;R$ 783,52;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209103%29%20com%20Cr%C3%A9dito%20de%20R%24%2032.041%2C45%20e%20Entrada%20de%20R%24%2015.700%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9375;Veículo;R$ 31.950,00;R$ 15.655,00;95;R$ 406,61;HS;-;R$ 456,43;R$ 33,99;R$ 522,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209375%29%20com%20Cr%C3%A9dito%20de%20R%24%2031.950%2C00%20e%20Entrada%20de%20R%24%2015.655%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9193;Veículo;R$ 31.779,75;R$ 15.580,00;91;R$ 400,49;HS;-;R$ 454,00;R$ 32,07;R$ 591,60;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209193%29%20com%20Cr%C3%A9dito%20de%20R%24%2031.779%2C75%20e%20Entrada%20de%20R%24%2015.580%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
4090;Veículo;R$ 31.221,07;R$ 16.750,00;23;R$ 1.348,39;HS;-;R$ 446,02;R$ 27,29;R$ 7.547,39;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%204090%29%20com%20Cr%C3%A9dito%20de%20R%24%2031.221%2C07%20e%20Entrada%20de%20R%24%2016.750%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9120;Veículo;R$ 31.217,65;R$ 15.300,00;62;R$ 469,45;HS;-;R$ 445,97;R$ 25,61;R$ 8.685,28;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209120%29%20com%20Cr%C3%A9dito%20de%20R%24%2031.217%2C65%20e%20Entrada%20de%20R%24%2015.300%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9210;Veículo;R$ 30.932,62;R$ 15.160,00;47;R$ 661,56;HS;-;R$ 441,89;R$ 27,36;R$ 6.500,12;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209210%29%20com%20Cr%C3%A9dito%20de%20R%24%2030.932%2C62%20e%20Entrada%20de%20R%24%2015.160%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9184;Veículo;R$ 30.879,72;R$ 15.132,00;43;R$ 569,35;HS;-;R$ 441,14;R$ 21,54;R$ 11.936,77;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209184%29%20com%20Cr%C3%A9dito%20de%20R%24%2030.879%2C72%20e%20Entrada%20de%20R%24%2015.132%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9125;Veículo;R$ 30.764,63;R$ 14.880,00;76;R$ 459,23;HS;-;R$ 439,49;R$ 30,71;R$ 2.196,54;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209125%29%20com%20Cr%C3%A9dito%20de%20R%24%2030.764%2C63%20e%20Entrada%20de%20R%24%2014.880%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9476;Veículo;R$ 30.636,87;R$ 15.297,00;50;R$ 689,24;HS;-;R$ 437,67;R$ 30,33;R$ 2.975,98;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209476%29%20com%20Cr%C3%A9dito%20de%20R%24%2030.636%2C87%20e%20Entrada%20de%20R%24%2015.297%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9124;Veículo;R$ 30.585,41;R$ 15.150,00;55;R$ 633,87;HS;-;R$ 436,93;R$ 30,68;R$ 3.167,58;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209124%29%20com%20Cr%C3%A9dito%20de%20R%24%2030.585%2C41%20e%20Entrada%20de%20R%24%2015.150%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9078;Veículo;R$ 29.877,28;R$ 14.640,00;77;R$ 414,59;HS;-;R$ 426,82;R$ 28,09;R$ 4.552,62;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209078%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.877%2C28%20e%20Entrada%20de%20R%24%2014.640%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9076;Veículo;R$ 29.871,29;R$ 14.640,00;80;R$ 402,63;HS;-;R$ 426,73;R$ 28,35;R$ 4.248,10;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209076%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.871%2C29%20e%20Entrada%20de%20R%24%2014.640%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9071;Veículo;R$ 29.844,21;R$ 13.970,00;57;R$ 591,75;HS;-;R$ 426,35;R$ 29,68;R$ 2.123,04;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209071%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.844%2C21%20e%20Entrada%20de%20R%24%2013.970%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9381;Veículo;R$ 29.742,44;R$ 14.573,79;42;R$ 561,54;HS;-;R$ 424,89;R$ 20,75;R$ 11.600,20;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209381%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.742%2C44%20e%20Entrada%20de%20R%24%2014.573%2C79.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9478;Veículo;R$ 29.717,58;R$ 14.778,00;60;R$ 548,86;HS;-;R$ 424,54;R$ 28,98;R$ 3.339,76;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209478%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.717%2C58%20e%20Entrada%20de%20R%24%2014.778%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9344;Veículo;R$ 29.690,87;R$ 14.549,00;51;R$ 613,38;HS;-;R$ 424,16;R$ 27,53;R$ 4.632,59;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209344%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.690%2C87%20e%20Entrada%20de%20R%24%2014.549%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9182;Veículo;R$ 29.686,32;R$ 14.408,00;73;R$ 446,89;HS;-;R$ 424,09;R$ 28,71;R$ 3.162,99;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209182%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.686%2C32%20e%20Entrada%20de%20R%24%2014.408%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9418;Veículo;R$ 29.470,47;R$ 14.440,00;42;R$ 602,09;HS;-;R$ 421,01;R$ 22,25;R$ 9.850,75;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209418%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.470%2C47%20e%20Entrada%20de%20R%24%2014.440%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9154;Veículo;R$ 29.430,88;R$ 14.405,00;49;R$ 646,67;HS;-;R$ 420,44;R$ 27,88;R$ 3.729,30;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209154%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.430%2C88%20e%20Entrada%20de%20R%24%2014.405%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9487;Veículo;R$ 29.344,88;R$ 14.380,00;44;R$ 523,77;HS;-;R$ 419,21;R$ 20,28;R$ 11.637,73;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209487%29%20com%20Cr%C3%A9dito%20de%20R%24%2029.344%2C88%20e%20Entrada%20de%20R%24%2014.380%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9482;Veículo;R$ 28.615,39;R$ 14.352,00;42;R$ 750,23;HS;-;R$ 408,79;R$ 27,73;R$ 3.522,77;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209482%29%20com%20Cr%C3%A9dito%20de%20R%24%2028.615%2C39%20e%20Entrada%20de%20R%24%2014.352%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9161;Veículo;R$ 28.541,80;R$ 14.072,00;56;R$ 537,96;HS;-;R$ 407,74;R$ 26,51;R$ 3.591,08;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209161%29%20com%20Cr%C3%A9dito%20de%20R%24%2028.541%2C80%20e%20Entrada%20de%20R%24%2014.072%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9141;Veículo;R$ 28.132,25;R$ 14.790,00;19;R$ 1.451,89;HS;-;R$ 401,89;R$ 24,28;R$ 3.504,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209141%29%20com%20Cr%C3%A9dito%20de%20R%24%2028.132%2C25%20e%20Entrada%20de%20R%24%2014.790%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9384;Veículo;R$ 27.804,43;R$ 13.625,00;59;R$ 427,85;HS;-;R$ 397,21;R$ 22,21;R$ 8.057,53;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209384%29%20com%20Cr%C3%A9dito%20de%20R%24%2027.804%2C43%20e%20Entrada%20de%20R%24%2013.625%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9314;Veículo;R$ 27.772,60;R$ 13.592,00;51;R$ 599,18;HS;-;R$ 396,75;R$ 26,89;R$ 2.154,46;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209314%29%20com%20Cr%C3%A9dito%20de%20R%24%2027.772%2C60%20e%20Entrada%20de%20R%24%2013.592%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9483;Veículo;R$ 27.586,95;R$ 13.470,00;62;R$ 492,36;HS;-;R$ 394,10;R$ 26,86;R$ 3.000,61;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209483%29%20com%20Cr%C3%A9dito%20de%20R%24%2027.586%2C95%20e%20Entrada%20de%20R%24%2013.470%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9351;Veículo;R$ 27.477,21;R$ 13.464,00;54;R$ 520,70;HS;-;R$ 392,53;R$ 24,74;R$ 5.227,22;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209351%29%20com%20Cr%C3%A9dito%20de%20R%24%2027.477%2C21%20e%20Entrada%20de%20R%24%2013.464%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
